Time,A.Temp,A.Humdity,G.Temp,G.Humidity,BG.Temp,BG.Humidity
12/23/16 23:44,22.136,98.189,23.648,72.734,25.068,90.69
12/23/16 23:54,24.137,78.746,23.648,72.173,25.068,90.69
12/24/16 0:04,24.637,72.634,23.648,72.734,25.068,90.69
12/24/16 0:14,24.637,72.07,24.148,72.173,25.068,90.191
12/24/16 0:24,25.137,69.805,24.148,71.048,25.068,90.191
12/24/16 0:34,24.137,72.634,24.148,70.482,25.068,90.69
12/24/16 0:44,21.136,87.364,23.648,72.173,25.068,89.691
12/24/16 0:54,19.635,97.182,22.648,73.851,25.068,88.18
12/24/16 1:04,19.635,98.69,22.648,73.851,24.568,88.685
12/24/16 1:14,18.634,100.187,21.147,74.407,24.568,87.673
12/24/16 1:24,18.134,102.166,18.644,75.515,23.568,86.654
12/24/16 1:34,18.634,101.674,18.644,72.734,23.068,85.628
12/24/16 1:44,18.634,101.179,19.646,73.851,22.568,83.035
12/24/16 1:54,19.134,101.179,19.646,72.173,22.067,81.46
12/24/16 2:04,18.634,102.166,19.646,73.293,22.067,78.265
12/24/16 2:14,18.634,101.674,19.646,73.293,21.567,77.727
12/24/16 2:24,18.634,102.166,19.646,72.734,21.567,77.727
12/24/16 2:34,18.634,101.674,20.146,72.173,21.567,73.913
12/24/16 2:44,18.634,102.166,20.146,72.173,22.067,73.361
12/24/16 2:54,18.634,102.658,20.146,71.611,22.067,73.913
12/24/16 3:04,18.634,101.674,20.146,70.482,22.067,73.361
12/24/16 3:14,18.634,103.148,20.146,70.482,22.067,73.361
12/24/16 3:24,18.634,102.658,20.146,69.916,22.067,73.361
12/24/16 3:34,18.634,103.148,20.146,63.581,22.067,72.808
12/24/16 3:44,18.134,103.637,20.146,62.996,22.067,72.808
12/24/16 3:54,18.134,103.637,20.146,55.253,22.067,72.808
12/24/16 4:04,18.134,104.125,20.146,25.115,22.067,72.808
12/24/16 4:14,18.634,104.612,20.146,23.758,22.067,72.254
12/24/16 4:24,18.134,105.581,20.146,22.395,22.067,72.254
12/24/16 4:34,18.134,105.581,20.146,21.711,22.067,67.757
12/24/16 4:44,18.634,106.064,20.146,20.339,22.067,67.757
12/24/16 4:54,18.634,106.064,20.146,18.961,22.067,67.187
12/24/16 5:04,18.134,106.064,20.146,18.961,22.067,67.187
12/24/16 5:14,18.634,106.545,20.647,11.272,22.067,67.187
12/24/16 5:24,18.634,107.505,20.647,11.978,22.067,67.187
12/24/16 5:34,18.634,107.026,20.647,11.272,22.067,67.187
12/24/16 5:44,19.134,107.505,20.647,8.43,22.067,66.616
12/24/16 5:54,19.134,107.982,20.647,9.143,22.067,67.187
12/24/16 6:04,19.134,108.459,20.647,9.143,22.067,60.814
12/24/16 6:14,19.134,108.934,20.647,10.564,22.067,60.225
12/24/16 6:24,19.134,108.934,20.647,9.854,22.067,60.814
12/24/16 6:34,19.134,107.982,21.147,8.43,22.067,60.225
12/24/16 6:44,18.634,107.982,20.647,7.716,22.067,60.225
12/24/16 6:54,18.634,108.459,20.146,6.283,22.067,60.225
12/24/16 7:04,18.634,108.934,20.647,2.674,22.067,59.634
12/24/16 7:14,19.134,108.934,20.647,2.674,22.067,59.634
12/24/16 7:24,19.134,109.408,20.647,-6.887,22.067,59.634
12/24/16 7:34,19.134,108.934,20.647,-6.887,22.067,59.042
12/24/16 7:44,19.134,109.881,20.647,-6.887,22.067,59.634
12/24/16 7:54,19.134,110.823,20.647,-7.633,22.067,59.042
12/24/16 8:04,19.635,110.352,21.147,-7.633,22.067,58.447
12/24/16 8:14,19.134,110.823,21.147,-18.239,22.067,57.852
12/24/16 8:24,19.635,109.881,21.147,-18.239,22.067,56.655
12/24/16 8:34,20.635,110.823,21.647,-19.008,22.067,56.655
12/24/16 8:44,21.136,110.352,21.647,-18.239,22.067,57.254
12/24/16 8:54,21.636,110.352,21.647,-19.008,22.067,56.655
12/24/16 9:04,21.136,110.352,21.647,-19.008,22.067,56.655
12/24/16 9:14,21.136,110.352,21.647,-18.239,22.568,56.655
12/24/16 9:24,23.136,110.352,22.148,-19.008,22.568,56.655
12/24/16 9:34,22.636,109.881,22.648,-19.778,22.568,57.254
12/24/16 9:44,28.136,108.934,23.648,-22.098,22.568,56.655
12/24/16 9:54,25.137,109.408,23.648,-21.323,22.568,56.655
12/24/16 10:04,28.636,107.982,24.148,-21.323,23.068,56.655
12/24/16 10:14,36.13,96.169,26.148,-18.239,23.068,57.254
12/24/16 10:24,35.631,95.662,26.148,-6.143,23.568,56.655
12/24/16 10:34,36.629,72.07,26.648,11.978,23.568,56.655
12/24/16 10:44,36.13,70.94,26.648,28.481,24.068,58.447
12/24/16 10:54,32.134,74.874,25.648,50.977,24.068,59.042
12/24/16 11:04,40.124,59.954,29.646,82.033,24.568,60.225
12/24/16 11:14,44.116,52.175,30.645,74.407,24.568,61.988
12/24/16 11:24,48.605,42.937,32.142,75.515,25.068,66.616
12/24/16 11:34,46.112,40.425,31.643,74.962,25.068,69.455
12/24/16 11:44,52.095,32.124,35.136,79.884,25.568,73.913
12/24/16 11:54,55.085,30.829,36.134,82.566,26.068,79.337
12/24/16 12:04,56.082,30.179,34.637,83.098,26.568,92.177
12/24/16 12:14,55.583,30.829,35.136,82.033,27.068,94.621
12/24/16 12:24,45.613,42.937,32.641,84.684,27.068,98.447
12/24/16 12:34,53.092,30.829,36.134,78.801,27.068,97.975
12/24/16 12:44,53.092,35.342,35.635,82.033,27.568,98.447
12/24/16 12:54,48.605,36.62,35.635,81.498,27.568,98.447
12/24/16 13:04,49.603,41.683,35.136,82.566,27.568,97.975
12/24/16 13:14,55.085,31.477,38.128,77.712,27.568,97.975
12/24/16 13:24,59.07,26.253,41.616,69.347,28.068,97.975
12/24/16 13:34,59.07,27.567,42.114,69.347,28.567,97.975
12/24/16 13:44,55.085,28.222,41.616,69.916,28.567,97.975
12/24/16 13:54,55.085,31.477,41.616,70.482,29.067,97.501
12/24/16 14:04,55.583,31.477,42.114,69.347,29.067,97.975
12/24/16 14:14,54.587,30.179,42.114,70.482,29.067,97.501
12/24/16 14:24,55.583,31.477,42.114,69.916,29.566,97.501
12/24/16 14:34,54.587,28.875,42.114,70.482,29.566,96.548
12/24/16 14:44,54.089,29.528,41.616,72.173,29.566,97.501
12/24/16 14:54,53.092,32.77,41.616,72.173,30.066,97.025
12/24/16 15:04,52.095,32.124,41.616,72.734,30.066,97.501
12/24/16 15:14,52.594,31.477,41.118,72.734,30.066,97.501
12/24/16 15:24,52.095,34.059,40.62,73.851,30.066,97.975
12/24/16 15:34,51.098,32.77,40.121,75.515,30.066,97.501
12/24/16 15:44,52.095,32.124,40.121,75.515,30.066,97.501
12/24/16 15:54,48.107,37.258,38.128,79.343,30.066,97.501
12/24/16 16:04,45.613,43.561,36.134,82.033,30.066,97.025
12/24/16 16:14,39.126,55.192,33.639,81.498,30.066,97.975
12/24/16 16:24,34.632,69.236,31.144,73.293,29.566,97.501
12/24/16 16:34,33.133,73.756,30.645,69.916,29.566,98.447
12/24/16 16:44,31.135,79.84,29.646,66.483,29.067,98.447
12/24/16 16:54,29.636,84.706,29.146,64.746,29.067,97.975
12/24/16 17:04,28.136,88.945,28.647,65.906,28.567,98.447
12/24/16 17:14,27.137,91.553,28.147,67.059,28.567,99.387
12/24/16 17:24,26.137,92.071,27.648,67.633,28.068,98.918
12/24/16 17:34,22.136,92.588,26.148,72.173,28.068,98.918
12/24/16 17:44,20.135,99.191,25.149,72.173,27.568,99.855
12/24/16 17:54,19.635,100.187,24.148,71.611,27.068,98.918
12/24/16 18:04,19.134,100.684,23.148,74.962,26.568,100.785
12/24/16 18:14,20.135,101.674,23.648,73.293,26.568,100.785
12/24/16 18:24,20.635,101.674,23.648,75.515,26.068,97.975
12/24/16 18:34,20.635,101.179,23.648,77.165,26.068,97.501
12/24/16 18:44,20.135,102.658,23.648,71.048,25.568,94.621
12/24/16 18:54,20.135,103.637,23.148,68.777,25.568,93.648
12/24/16 19:04,20.635,103.637,23.148,65.906,25.568,91.683
12/24/16 19:14,20.135,105.097,23.148,52.819,25.568,91.187
12/24/16 19:24,20.135,105.581,23.148,25.115,25.068,90.191
12/24/16 19:34,20.635,106.064,23.148,27.811,25.068,88.18
12/24/16 19:44,21.636,106.064,23.148,27.811,25.068,87.164
12/24/16 19:54,22.136,105.581,23.648,25.791,25.068,86.142
12/24/16 20:04,22.136,105.581,23.648,25.115,25.068,86.142
12/24/16 20:14,22.136,106.545,23.648,26.466,25.068,81.987
12/24/16 20:24,21.636,106.064,23.648,25.115,25.068,80.402
12/24/16 20:34,21.636,105.581,23.148,24.437,25.068,79.337
12/24/16 20:44,21.636,106.545,23.148,23.077,24.568,79.87
12/24/16 20:54,21.136,106.545,23.148,18.269,24.568,78.802
12/24/16 21:04,21.136,107.026,23.148,17.576,24.568,77.727
12/24/16 21:14,21.136,106.545,23.148,16.882,24.568,77.727
12/24/16 21:24,21.136,107.026,23.148,9.143,24.568,75.011
12/24/16 21:34,21.136,107.982,23.148,9.854,24.568,75.557
12/24/16 21:44,21.136,107.505,23.148,-0.973,24.568,75.557
12/24/16 21:54,21.136,107.505,23.148,-2.442,24.568,75.011
12/24/16 22:04,21.136,108.459,22.648,-1.707,24.568,74.463
12/24/16 22:14,20.635,108.459,22.648,-13.657,24.568,75.011
12/24/16 22:24,20.635,108.459,22.648,-14.417,24.068,73.361
12/24/16 22:34,20.635,109.408,22.648,-13.657,24.068,71.697
12/24/16 22:44,20.635,108.459,22.648,-14.417,24.068,71.139
12/24/16 22:54,20.635,108.934,22.648,-15.178,24.068,70.018
12/24/16 23:04,20.635,109.408,22.648,-16.705,24.068,70.58
12/24/16 23:14,20.135,109.408,22.648,-16.705,24.068,70.58
12/24/16 23:24,20.135,109.408,22.648,-18.239,24.068,67.757
12/24/16 23:34,20.135,109.408,22.648,-19.778,24.068,67.187
12/24/16 23:44,20.135,109.408,22.148,-20.55,24.068,66.616
12/24/16 23:54,19.635,109.408,22.148,-21.323,23.568,60.814
12/25/16 0:04,19.635,108.934,22.148,-21.323,23.568,60.814
12/25/16 0:14,19.635,109.408,22.148,-22.875,23.568,60.814
12/25/16 0:24,19.635,107.982,22.148,-32.312,23.568,54.242
12/25/16 0:34,19.635,108.459,22.148,-33.906,23.568,55.452
12/25/16 0:44,19.635,109.408,22.148,-34.705,23.568,54.848
12/25/16 0:54,19.635,108.934,21.647,-34.705,23.568,54.848
12/25/16 1:04,19.635,108.934,21.647,-34.705,23.568,53.635
12/25/16 1:14,19.635,109.408,21.647,-34.705,23.568,53.635
12/25/16 1:24,19.635,107.982,21.647,-34.705,23.568,53.635
12/25/16 1:34,19.134,109.881,21.647,-34.705,23.068,53.635
12/25/16 1:44,19.134,109.881,21.647,-34.705,23.068,53.026
12/25/16 1:54,19.134,109.881,21.647,-33.906,23.068,54.242
12/25/16 2:04,19.134,109.881,21.647,-34.705,23.068,55.452
12/25/16 2:14,18.634,109.881,21.147,-34.705,23.068,54.242
12/25/16 2:24,18.634,109.881,21.147,-33.906,23.068,55.452
12/25/16 2:34,18.634,109.408,21.147,-34.705,23.068,54.242
12/25/16 2:44,19.134,109.408,21.147,-34.705,23.068,53.635
12/25/16 2:54,19.134,109.408,21.147,-34.705,23.068,49.338
12/25/16 3:04,19.134,109.408,21.147,-33.906,23.068,48.095
12/25/16 3:14,19.134,108.459,21.147,-34.705,23.068,48.717
12/25/16 3:24,18.634,108.459,21.147,-34.705,23.068,48.095
12/25/16 3:34,18.634,108.934,21.147,-33.906,22.568,48.095
12/25/16 3:44,18.634,108.934,20.647,-34.705,22.568,47.471
12/25/16 3:54,18.134,108.934,20.647,-34.705,22.568,47.471
12/25/16 4:04,18.134,109.408,20.647,-34.705,22.568,47.471
12/25/16 4:14,18.134,109.881,20.647,-34.705,22.568,47.471
12/25/16 4:24,18.134,109.408,20.647,-34.705,22.568,47.471
12/25/16 4:34,18.134,108.934,20.647,-34.705,22.568,47.471
12/25/16 4:44,18.134,109.408,20.647,-34.705,22.568,47.471
12/25/16 4:54,17.633,109.881,20.647,-34.705,22.568,47.471
12/25/16 5:04,17.633,109.881,20.146,-34.705,22.568,46.219
12/25/16 5:14,17.633,109.408,20.146,-34.705,22.568,44.96
12/25/16 5:24,17.133,110.352,20.146,-34.705,22.067,45.59
12/25/16 5:34,17.133,109.881,20.146,-34.705,22.067,44.328
12/25/16 5:44,17.133,109.881,20.146,-34.705,22.067,44.96
12/25/16 5:54,17.133,109.881,20.146,-34.705,22.067,44.328
12/25/16 6:04,17.633,109.881,20.146,-34.705,22.067,43.694
12/25/16 6:14,18.134,109.881,20.146,-34.705,22.067,44.328
12/25/16 6:24,18.134,109.408,20.146,-34.705,22.067,43.694
12/25/16 6:34,18.634,110.823,20.146,-34.705,22.067,43.059
12/25/16 6:44,18.634,110.823,20.647,-34.705,22.067,43.059
12/25/16 6:54,19.134,110.352,20.647,-34.705,22.067,42.422
12/25/16 7:04,19.134,110.823,20.647,-34.705,22.067,42.422
12/25/16 7:14,19.635,110.823,20.647,-34.705,22.067,42.422
12/25/16 7:24,20.135,109.881,21.147,-34.705,22.067,41.783
12/25/16 7:34,20.635,110.352,21.147,-34.705,22.067,41.783
12/25/16 7:44,21.136,109.881,21.147,-34.705,22.067,41.783
12/25/16 7:54,21.636,109.881,21.647,-33.906,22.067,42.422
12/25/16 8:04,23.136,108.934,21.647,-34.705,22.067,39.858
12/25/16 8:14,24.137,109.408,21.647,-34.705,22.067,39.213
12/25/16 8:24,26.137,107.982,22.148,-34.705,22.568,39.213
12/25/16 8:34,27.137,106.545,22.648,-34.705,22.568,39.858
12/25/16 8:44,29.636,106.545,22.648,-34.705,22.568,39.858
12/25/16 8:54,31.635,101.674,23.648,-34.705,23.068,40.501
12/25/16 9:04,33.133,97.686,24.148,-34.705,23.068,39.213
12/25/16 9:14,34.132,96.676,24.649,-34.705,23.068,39.213
12/25/16 9:24,36.629,93.617,25.149,-34.705,23.568,39.213
12/25/16 9:34,39.625,68.665,25.648,-34.705,23.568,39.213
12/25/16 9:44,42.121,59.954,26.148,-34.705,24.068,39.213
12/25/16 9:54,45.114,49.127,27.148,-34.705,24.068,39.858
12/25/16 10:04,48.107,41.055,27.648,-34.705,24.568,39.858
12/25/16 10:14,49.104,35.982,28.147,-33.906,24.568,40.501
12/25/16 10:24,49.603,34.059,28.647,-34.705,25.068,41.143
12/25/16 10:34,52.095,32.77,29.646,65.906,25.068,43.059
12/25/16 10:44,55.085,28.875,30.645,68.777,25.568,45.59
12/25/16 10:54,55.085,27.567,31.643,69.916,26.068,50.574
12/25/16 11:04,55.583,28.222,32.641,73.293,26.068,53.635
12/25/16 11:14,56.082,27.567,33.14,76.066,26.568,59.042
12/25/16 11:24,57.078,28.222,34.637,78.257,26.568,68.325
12/25/16 11:34,57.576,26.911,35.635,79.884,27.068,73.361
12/25/16 11:44,58.074,26.911,36.632,80.962,27.568,79.87
12/25/16 11:54,56.082,29.528,36.632,81.498,27.568,87.673
12/25/16 12:04,56.082,26.911,35.136,80.424,28.068,96.068
12/25/16 12:14,56.58,28.875,34.637,79.343,28.068,97.975
12/25/16 12:24,56.58,28.875,37.131,82.566,28.567,97.975
12/25/16 12:34,57.576,28.875,38.626,82.033,28.567,97.975
12/25/16 12:44,56.58,28.222,38.626,82.566,29.067,97.501
12/25/16 12:54,56.082,30.829,39.125,82.033,29.067,97.501
12/25/16 13:04,56.082,29.528,39.623,82.033,29.566,97.025
12/25/16 13:14,55.583,28.875,39.623,82.033,29.566,96.548
12/25/16 13:24,56.082,30.179,40.121,82.033,29.566,97.501
12/25/16 13:34,56.082,29.528,40.62,81.498,30.066,97.025
12/25/16 13:44,55.085,30.829,40.62,82.033,30.066,97.025
12/25/16 13:54,55.085,31.477,40.62,79.343,30.066,97.025
12/25/16 14:04,54.089,30.829,40.62,78.801,30.066,97.025
12/25/16 14:14,49.603,37.894,38.128,83.098,30.565,96.548
12/25/16 14:24,53.59,29.528,40.62,77.712,30.565,96.548
12/25/16 14:34,54.089,32.124,41.118,78.257,30.565,97.025
12/25/16 14:44,53.092,30.829,40.62,78.257,30.565,97.025
12/25/16 14:54,53.092,30.829,40.62,78.801,30.565,96.068
12/25/16 15:04,52.594,31.477,40.62,78.801,30.565,96.068
12/25/16 15:14,52.594,32.77,40.121,79.343,30.565,96.548
12/25/16 15:24,51.597,33.415,39.623,79.884,30.565,97.501
12/25/16 15:34,49.104,39.794,38.128,83.098,30.565,97.025
12/25/16 15:44,45.613,41.683,37.131,83.098,30.565,97.025
12/25/16 15:54,48.107,35.342,38.128,82.033,30.565,97.025
12/25/16 16:04,45.613,46.048,35.635,83.628,30.565,97.025
12/25/16 16:14,49.603,38.529,36.632,83.098,30.066,97.025
12/25/16 16:24,48.107,36.62,36.632,83.098,30.066,97.501
12/25/16 16:34,46.112,41.683,34.637,84.157,30.066,97.025
12/25/16 16:44,44.615,42.937,34.138,83.628,30.066,96.548
12/25/16 16:54,39.625,47.899,33.639,82.566,30.066,97.501
12/25/16 17:04,33.633,65.793,31.144,70.482,30.066,97.501
12/25/16 17:14,40.623,51.568,31.643,71.048,29.566,97.501
12/25/16 17:24,41.122,49.127,31.643,73.293,29.566,97.025
12/25/16 17:34,39.126,55.192,31.144,72.734,29.566,97.501
12/25/16 17:44,37.129,54.591,30.645,69.916,29.067,97.501
12/25/16 17:54,36.629,59.954,30.145,68.206,29.067,97.975
12/25/16 18:04,35.631,60.543,30.145,65.327,29.067,97.975
12/25/16 18:14,34.132,65.214,29.646,64.164,29.067,98.447
12/25/16 18:24,32.634,69.805,29.146,62.996,28.567,97.975
12/25/16 18:34,31.135,73.196,28.647,62.41,28.567,97.025
12/25/16 18:44,29.636,78.196,28.647,62.41,28.567,98.447
12/25/16 18:54,28.136,82.556,27.648,64.164,28.068,98.918
12/25/16 19:04,27.137,86.305,27.648,65.906,28.068,98.918
12/25/16 19:14,26.637,88.945,27.148,68.206,28.068,99.387
12/25/16 19:24,26.137,91.034,27.148,69.347,27.568,99.387
12/25/16 19:34,25.637,90.513,26.648,71.048,27.568,99.855
12/25/16 19:44,25.637,89.992,26.148,72.173,27.568,99.855
12/25/16 19:54,24.637,92.071,26.148,73.851,27.068,98.447
12/25/16 20:04,24.137,93.617,25.648,74.407,27.068,99.387
12/25/16 20:14,23.637,96.169,25.648,72.734,27.068,99.387
12/25/16 20:24,23.637,97.182,25.648,72.734,26.568,98.918
12/25/16 20:34,23.136,98.189,25.149,73.851,26.568,98.447
12/25/16 20:44,22.636,99.191,25.149,72.734,26.568,98.447
12/25/16 20:54,22.636,99.69,24.649,75.515,26.568,97.975
12/25/16 21:04,22.636,100.187,24.649,74.407,26.068,97.501
12/25/16 21:14,22.136,99.69,24.649,76.616,26.068,97.025
12/25/16 21:24,22.136,100.684,24.649,76.616,26.068,97.025
12/25/16 21:34,22.136,100.684,24.649,76.616,26.068,96.548
12/25/16 21:44,22.136,100.684,24.148,76.616,26.068,97.501
12/25/16 21:54,21.636,101.179,24.148,72.734,25.568,96.548
12/25/16 22:04,21.636,101.674,24.148,73.293,25.568,96.068
12/25/16 22:14,21.636,101.674,24.148,73.851,25.568,94.621
12/25/16 22:24,21.136,101.674,23.648,72.173,25.568,94.621
12/25/16 22:34,21.136,101.674,23.648,64.164,25.568,93.648
12/25/16 22:44,21.136,101.674,23.648,62.996,25.568,90.69
12/25/16 22:54,21.136,102.166,23.648,63.581,25.068,90.191
12/25/16 23:04,21.136,102.166,23.648,63.581,25.068,90.69
12/25/16 23:14,21.136,102.658,23.648,62.41,25.068,89.691
12/25/16 23:24,21.136,101.674,23.648,61.232,25.068,87.673
12/25/16 23:34,21.136,102.658,23.648,59.454,25.068,86.654
12/25/16 23:44,21.136,102.658,23.648,59.454,25.068,86.142
12/25/16 23:54,21.136,102.658,23.648,60.048,25.068,86.654
12/26/16 0:04,21.136,103.148,23.148,58.859,24.568,85.628
12/26/16 0:14,20.635,103.148,23.148,58.261,24.568,85.113
12/26/16 0:24,20.635,103.637,23.148,58.261,24.568,84.596
12/26/16 0:34,20.635,103.637,23.148,58.261,24.568,84.077
12/26/16 0:44,20.635,103.637,23.148,57.063,24.568,84.596
12/26/16 0:54,20.635,104.612,23.148,57.663,24.568,84.077
12/26/16 1:04,20.635,104.612,23.148,57.663,24.568,83.035
12/26/16 1:14,20.635,104.612,23.148,56.461,24.568,81.987
12/26/16 1:24,20.135,105.581,22.648,55.858,24.568,81.46
12/26/16 1:34,20.135,105.097,22.648,54.647,24.568,76.645
12/26/16 1:44,20.135,104.612,22.648,37.054,24.068,76.645
12/26/16 1:54,19.635,105.581,22.648,36.403,24.068,72.254
12/26/16 2:04,19.635,105.581,22.648,33.787,24.068,70.58
12/26/16 2:14,19.635,105.581,22.148,30.482,24.068,70.018
12/26/16 2:24,19.635,106.064,22.148,28.481,24.068,68.891
12/26/16 2:34,19.635,106.064,22.148,18.269,24.068,70.018
12/26/16 2:44,19.635,106.064,22.148,17.576,24.068,69.455
12/26/16 2:54,19.635,106.545,22.148,11.272,24.068,68.325
12/26/16 3:04,19.635,106.545,22.148,9.143,23.568,67.187
12/26/16 3:14,19.134,107.026,22.148,6.283,23.568,64.315
12/26/16 3:24,19.635,107.026,22.148,4.122,23.568,62.572
12/26/16 3:34,19.635,107.026,22.148,2.674,23.568,61.402
12/26/16 3:44,19.635,107.505,22.148,-0.241,23.568,61.402
12/26/16 3:54,19.635,106.545,22.148,-11.387,23.568,61.402
12/26/16 4:04,19.635,107.026,22.148,-14.417,23.568,60.814
12/26/16 4:14,19.635,107.026,22.148,-15.178,23.568,51.189
12/26/16 4:24,19.635,107.505,22.148,-17.471,23.568,51.189
12/26/16 4:34,19.635,107.505,22.148,-18.239,23.568,51.189
12/26/16 4:44,19.635,107.505,22.148,-19.008,23.568,50.574
12/26/16 4:54,19.635,107.982,22.148,-19.008,23.568,49.338
12/26/16 5:04,19.635,107.982,22.148,-19.778,23.568,49.338
12/26/16 5:14,19.635,107.505,21.647,-19.008,23.568,49.338
12/26/16 5:24,19.134,107.982,21.647,-20.55,23.068,48.717
12/26/16 5:34,19.134,108.459,21.647,-21.323,23.068,47.471
12/26/16 5:44,19.635,107.982,21.647,-20.55,23.068,48.095
12/26/16 5:54,19.635,108.459,21.647,-21.323,23.068,47.471
12/26/16 6:04,19.635,107.982,21.647,-22.098,23.068,46.846
12/26/16 6:14,19.635,108.459,21.647,-22.098,23.068,47.471
12/26/16 6:24,19.635,107.982,21.647,-21.323,23.068,41.783
12/26/16 6:34,20.135,108.459,22.148,-15.941,23.068,41.783
12/26/16 6:44,20.135,108.459,22.148,-15.178,23.068,41.783
12/26/16 6:54,20.135,107.505,22.148,-15.178,23.068,40.501
12/26/16 7:04,20.635,108.459,22.148,-15.941,23.068,41.143
12/26/16 7:14,20.635,107.982,22.148,-15.178,23.068,40.501
12/26/16 7:24,21.136,107.982,22.148,-15.941,23.068,41.143
12/26/16 7:34,21.136,107.982,22.148,-15.941,23.068,41.143
12/26/16 7:44,21.636,107.505,22.148,-15.178,23.068,41.143
12/26/16 7:54,22.136,107.026,22.148,-14.417,23.068,40.501
12/26/16 8:04,22.636,107.026,22.648,-14.417,23.068,40.501
12/26/16 8:14,24.137,105.581,22.648,-15.178,23.068,41.143
12/26/16 8:24,24.137,104.612,22.648,-14.417,23.068,41.143
12/26/16 8:34,26.137,102.166,22.648,-13.657,23.568,40.501
12/26/16 8:44,28.636,97.686,23.148,-13.657,23.568,39.858
12/26/16 8:54,31.135,96.676,23.648,-12.899,23.568,40.501
12/26/16 9:04,34.632,86.835,24.148,-12.899,23.568,40.501
12/26/16 9:14,38.127,62.889,25.149,-10.633,24.068,39.213
12/26/16 9:24,38.627,52.175,25.149,-9.13,24.068,39.858
12/26/16 9:34,41.122,42.937,26.148,-0.973,24.068,39.858
12/26/16 9:44,44.116,37.894,26.648,4.844,24.568,39.213
12/26/16 9:54,44.615,35.982,27.148,11.272,24.568,40.501
12/26/16 10:04,46.611,34.701,28.147,21.711,25.068,39.858
12/26/16 10:14,48.605,33.415,28.647,86.778,25.068,41.783
12/26/16 10:24,50.101,29.528,30.145,83.098,25.568,42.422
12/26/16 10:34,51.098,28.875,30.645,84.157,25.568,43.059
12/26/16 10:44,52.095,29.528,31.144,85.21,26.068,44.96
12/26/16 10:54,53.092,30.179,32.142,86.257,26.068,47.471
12/26/16 11:04,54.089,27.567,33.14,87.816,26.568,53.026
12/26/16 11:14,36.13,31.477,33.639,88.332,26.568,58.447
12/26/16 11:24,33.633,39.794,34.138,88.332,27.068,64.893
12/26/16 11:34,33.633,38.529,35.136,87.816,27.068,74.463
12/26/16 11:44,33.633,38.529,35.136,87.816,27.568,80.932
12/26/16 11:54,33.133,39.794,33.14,89.361,28.068,88.685
12/26/16 12:04,33.633,39.162,32.641,88.847,28.068,94.136
12/26/16 12:14,34.132,37.894,33.14,88.332,28.567,98.447
12/26/16 12:24,35.131,35.982,35.635,83.628,28.567,98.918
12/26/16 12:34,35.631,35.342,37.131,79.343,29.067,97.975
12/26/16 12:44,35.131,34.059,38.128,77.165,29.067,98.447
12/26/16 12:54,35.631,34.701,38.626,76.616,29.566,97.975
12/26/16 13:04,35.631,34.701,39.125,76.066,29.566,98.447
12/26/16 13:14,37.628,31.477,39.623,74.407,29.566,97.025
12/26/16 13:24,37.129,32.124,40.121,73.851,30.066,97.501
12/26/16 13:34,37.129,30.179,40.62,73.293,30.066,97.501
12/26/16 13:44,37.628,32.124,40.121,74.962,30.066,97.975
12/26/16 13:54,35.631,35.342,37.131,80.962,30.565,97.501
12/26/16 14:04,37.628,31.477,37.131,83.098,30.066,97.501
12/26/16 14:14,38.127,30.179,37.131,82.566,30.066,97.025
12/26/16 14:24,37.129,32.77,36.134,84.684,30.565,97.501
12/26/16 14:34,35.131,31.477,37.63,79.343,30.066,97.501
12/26/16 14:44,38.127,28.222,38.626,77.165,30.066,97.501
12/26/16 14:54,39.126,28.222,38.128,78.257,30.066,97.501
12/26/16 15:04,35.131,32.124,34.637,86.257,30.066,97.501
12/26/16 15:14,38.127,31.477,34.138,87.297,30.066,97.975
12/26/16 15:24,37.628,26.911,36.134,84.684,30.066,97.501
12/26/16 15:34,42.121,24.935,37.131,81.498,30.066,97.975
12/26/16 15:44,40.623,24.274,37.63,79.884,30.066,97.975
12/26/16 15:54,39.625,26.253,37.131,81.498,30.066,97.975
12/26/16 16:04,38.627,29.528,35.136,86.778,30.066,97.975
12/26/16 16:14,36.13,29.528,32.641,88.847,29.566,97.975
12/26/16 16:24,35.131,30.179,31.643,88.847,29.566,97.501
12/26/16 16:34,40.124,26.253,32.641,89.873,29.566,98.447
12/26/16 16:44,40.124,26.253,32.641,89.873,29.566,97.501
12/26/16 16:54,40.623,25.595,32.641,89.361,29.566,97.975
12/26/16 17:04,37.628,30.829,30.645,85.734,29.067,97.975
12/26/16 17:14,40.623,25.595,31.144,87.816,29.067,97.975
12/26/16 17:24,41.621,24.935,30.645,86.257,29.067,97.975
12/26/16 17:34,35.131,30.179,29.646,82.033,29.067,98.447
12/26/16 17:44,37.628,28.875,29.646,78.257,29.067,98.447
12/26/16 17:54,39.126,28.875,29.646,78.257,28.567,97.975
12/26/16 18:04,40.124,26.253,29.646,81.498,28.567,99.387
12/26/16 18:14,39.126,26.911,29.146,80.424,28.567,99.855
12/26/16 18:24,38.127,26.253,29.146,77.712,28.567,98.918
12/26/16 18:34,40.124,24.274,29.146,76.616,28.567,98.918
12/26/16 18:44,39.126,27.567,28.647,75.515,28.068,98.918
12/26/16 18:54,35.131,30.179,28.147,71.611,28.068,98.918
12/26/16 19:04,34.132,30.179,27.648,69.916,28.068,99.387
12/26/16 19:14,31.635,35.342,27.148,69.347,27.568,99.387
